Event_id,borough_id,crime_level,crime_level_weight
280146417,2,MISDEMEANOR,2
280146423,2,MISDEMEANOR,2
280146424,2,FELONY,3
280146425,2,FELONY,3
280146426,2,MISDEMEANOR,2
280146450,2,MISDEMEANOR,2
280146451,2,FELONY,3
280146453,2,MISDEMEANOR,2
280146454,2,MISDEMEANOR,2
280146456,2,MISDEMEANOR,2
280146457,2,MISDEMEANOR,2
280146484,2,VIOLATION,1
280146626,4,FELONY,3
280146666,4,MISDEMEANOR,2
280146668,4,MISDEMEANOR,2
280146669,4,MISDEMEANOR,2
280146671,4,MISDEMEANOR,2
280146674,4,VIOLATION,1
280146675,4,MISDEMEANOR,2
280146677,4,MISDEMEANOR,2
280146679,4,FELONY,3
280146680,4,FELONY,3
280146681,4,MISDEMEANOR,2
280146682,4,MISDEMEANOR,2
280146723,5,MISDEMEANOR,2
280146726,5,FELONY,3
280149052,1,VIOLATION,1
280149060,1,VIOLATION,1
280149082,2,MISDEMEANOR,2
280149083,2,MISDEMEANOR,2
280149089,2,MISDEMEANOR,2
280149106,4,MISDEMEANOR,2
280149107,4,FELONY,3
280149116,4,MISDEMEANOR,2
280149117,4,MISDEMEANOR,2
280151807,3,MISDEMEANOR,2
280151850,2,MISDEMEANOR,2
280151851,2,FELONY,3
280151852,2,FELONY,3
280151853,2,FELONY,3
280151881,4,FELONY,3
280154799,3,VIOLATION,1
280154804,3,FELONY,3
280154806,3,MISDEMEANOR,2
280154839,2,MISDEMEANOR,2
280154843,2,MISDEMEANOR,2
280157845,3,VIOLATION,1
280157846,3,FELONY,3
280157854,3,MISDEMEANOR,2
280157858,3,MISDEMEANOR,2
280157895,2,FELONY,3
280157928,4,FELONY,3
280157930,4,MISDEMEANOR,2
280160675,3,FELONY,3
280160716,2,FELONY,3
280160729,2,MISDEMEANOR,2
280160748,4,VIOLATION,1
280163532,1,VIOLATION,1
280163558,2,MISDEMEANOR,2
280163562,2,VIOLATION,1
280163567,2,MISDEMEANOR,2
280167443,2,MISDEMEANOR,2
280167444,2,MISDEMEANOR,2
280167479,4,FELONY,3
280167503,5,MISDEMEANOR,2
280167504,5,MISDEMEANOR,2
280169615,1,MISDEMEANOR,2
280169625,2,MISDEMEANOR,2
280169627,2,FELONY,3
280169640,2,MISDEMEANOR,2
280169641,2,FELONY,3
280169644,2,FELONY,3
280169680,4,MISDEMEANOR,2
280169682,5,MISDEMEANOR,2
280169683,5,MISDEMEANOR,2
280169969,2,FELONY,3
280169984,2,MISDEMEANOR,2
280169994,2,FELONY,3
280170017,4,MISDEMEANOR,2
280170018,4,MISDEMEANOR,2
280170183,3,MISDEMEANOR,2
280170190,1,FELONY,3
280170191,1,FELONY,3
280170206,2,FELONY,3
280170207,2,FELONY,3
280170208,2,FELONY,3
280170209,2,FELONY,3
280170210,2,MISDEMEANOR,2
280170230,2,VIOLATION,1
280170252,4,MISDEMEANOR,2
280170253,4,MISDEMEANOR,2
280170254,4,MISDEMEANOR,2
280170255,4,MISDEMEANOR,2
280172433,1,VIOLATION,1
280172473,4,MISDEMEANOR,2
280172474,4,MISDEMEANOR,2
280173355,4,MISDEMEANOR,2
280173440,4,MISDEMEANOR,2
280173441,4,MISDEMEANOR,2
280173449,4,MISDEMEANOR,2
280180365,1,MISDEMEANOR,2
280180373,2,VIOLATION,1
280180375,2,FELONY,3
280180386,4,FELONY,3
280183030,3,VIOLATION,1
280183048,4,MISDEMEANOR,2
280183050,4,FELONY,3
280186604,1,VIOLATION,1
280186613,2,MISDEMEANOR,2
280186654,5,VIOLATION,1
280189618,1,VIOLATION,1
280189619,1,VIOLATION,1
280189641,2,MISDEMEANOR,2
280191708,1,FELONY,3
280191714,1,MISDEMEANOR,2
280191729,2,VIOLATION,1
280191733,2,VIOLATION,1
280191737,2,MISDEMEANOR,2
280193965,3,MISDEMEANOR,2
280193967,3,FELONY,3
280193974,3,VIOLATION,1
280193978,3,MISDEMEANOR,2
280193993,1,MISDEMEANOR,2
280193994,1,FELONY,3
280193995,1,VIOLATION,1
280194018,2,MISDEMEANOR,2
280194019,2,MISDEMEANOR,2
280194020,2,VIOLATION,1
280194048,4,FELONY,3
280196875,3,VIOLATION,1
280196920,2,FELONY,3
280200157,3,VIOLATION,1
280200171,1,MISDEMEANOR,2
280200203,2,MISDEMEANOR,2
280200243,4,MISDEMEANOR,2
280200245,4,VIOLATION,1
280200246,4,FELONY,3
280203658,3,MISDEMEANOR,2
280203660,3,MISDEMEANOR,2
280203670,3,MISDEMEANOR,2
280203671,3,MISDEMEANOR,2
280203686,1,FELONY,3
280203687,1,MISDEMEANOR,2
280203719,2,MISDEMEANOR,2
280203723,2,FELONY,3
280203724,2,FELONY,3
280206910,3,MISDEMEANOR,2
280206914,3,FELONY,3
280206934,1,MISDEMEANOR,2
280206939,1,MISDEMEANOR,2
280206948,2,VIOLATION,1
280206956,2,MISDEMEANOR,2
280206957,2,FELONY,3
280206965,2,FELONY,3
280206995,4,MISDEMEANOR,2
280206999,5,MISDEMEANOR,2
280209829,3,VIOLATION,1
280209832,3,FELONY,3
280209840,3,MISDEMEANOR,2
280209878,2,MISDEMEANOR,2
280209884,2,FELONY,3
280209921,4,MISDEMEANOR,2
280209929,4,VIOLATION,1
280209930,4,VIOLATION,1
280212836,3,MISDEMEANOR,2
280212849,1,MISDEMEANOR,2
280212862,1,MISDEMEANOR,2
280212886,2,MISDEMEANOR,2
280217054,3,VIOLATION,1
280217089,1,MISDEMEANOR,2
280217090,1,FELONY,3
280217092,1,MISDEMEANOR,2
280217093,1,MISDEMEANOR,2
280217096,1,MISDEMEANOR,2
280217114,2,MISDEMEANOR,2
280217148,4,MISDEMEANOR,2
280219795,1,VIOLATION,1
280219807,1,MISDEMEANOR,2
280219811,1,MISDEMEANOR,2
280219812,1,FELONY,3
280219838,2,MISDEMEANOR,2
280219839,2,VIOLATION,1
280219862,4,MISDEMEANOR,2
280219868,4,MISDEMEANOR,2
280222276,2,MISDEMEANOR,2
280222297,4,VIOLATION,1
280222298,4,MISDEMEANOR,2
280222299,4,MISDEMEANOR,2
280222317,5,MISDEMEANOR,2
280224834,2,MISDEMEANOR,2
280224838,2,MISDEMEANOR,2
280224843,2,MISDEMEANOR,2
280224844,2,FELONY,3
280224845,2,VIOLATION,1
280224846,2,VIOLATION,1
280224875,4,MISDEMEANOR,2
280224879,5,VIOLATION,1
280227483,1,MISDEMEANOR,2
280227494,2,VIOLATION,1
280227503,2,MISDEMEANOR,2
280227850,4,FELONY,3
280227859,5,VIOLATION,1
280228046,3,FELONY,3
280228066,2,VIOLATION,1
280228069,2,MISDEMEANOR,2
280228083,4,MISDEMEANOR,2
280228084,4,MISDEMEANOR,2
280228087,4,MISDEMEANOR,2
280228088,4,VIOLATION,1
280228863,3,MISDEMEANOR,2
280228873,1,VIOLATION,1
280228881,2,MISDEMEANOR,2
280228883,2,FELONY,3
280228908,4,MISDEMEANOR,2
280228916,5,MISDEMEANOR,2
280229546,2,MISDEMEANOR,2
280229549,2,VIOLATION,1
280229567,5,VIOLATION,1
280244864,1,MISDEMEANOR,2
280244872,2,MISDEMEANOR,2
280244873,2,MISDEMEANOR,2
280244887,4,FELONY,3
280244889,5,FELONY,3
280248143,3,MISDEMEANOR,2
280248145,1,MISDEMEANOR,2
280248147,2,MISDEMEANOR,2
280248148,2,FELONY,3
280248557,2,MISDEMEANOR,2
280248558,2,FELONY,3
280248569,4,MISDEMEANOR,2
280251164,2,FELONY,3
280255507,3,MISDEMEANOR,2
280255512,3,MISDEMEANOR,2
280255535,2,VIOLATION,1
280255561,4,FELONY,3
280258257,2,MISDEMEANOR,2
280258258,2,VIOLATION,1
280258259,2,FELONY,3
280258284,4,MISDEMEANOR,2
280258285,4,MISDEMEANOR,2
280258286,4,MISDEMEANOR,2
280258292,5,MISDEMEANOR,2
280258294,5,MISDEMEANOR,2
280261244,3,MISDEMEANOR,2
280261265,1,VIOLATION,1
280261266,1,VIOLATION,1
280261272,1,FELONY,3
280261287,2,FELONY,3
280261288,2,MISDEMEANOR,2
280261325,4,FELONY,3
280263942,3,MISDEMEANOR,2
280263987,2,MISDEMEANOR,2
280264011,4,VIOLATION,1
280264012,4,MISDEMEANOR,2
280264013,4,MISDEMEANOR,2
280266351,1,VIOLATION,1
280266376,2,MISDEMEANOR,2
280266401,4,FELONY,3
280269191,3,MISDEMEANOR,2
280269204,1,VIOLATION,1
280269205,1,MISDEMEANOR,2
280269212,1,FELONY,3
280269239,2,MISDEMEANOR,2
280269258,4,MISDEMEANOR,2
280271980,3,FELONY,3
280271986,3,VIOLATION,1
280272016,1,MISDEMEANOR,2
280272026,2,FELONY,3
280272035,2,FELONY,3
280272039,2,FELONY,3
280272043,2,VIOLATION,1
280272068,4,MISDEMEANOR,2
280275203,2,FELONY,3
280278413,3,VIOLATION,1
280278473,2,VIOLATION,1
280278478,2,FELONY,3
280278498,4,FELONY,3
280278510,5,MISDEMEANOR,2
280281775,1,MISDEMEANOR,2
280281777,1,FELONY,3
280281778,1,FELONY,3
280281803,2,MISDEMEANOR,2
280281808,2,VIOLATION,1
280281809,2,VIOLATION,1
280281810,2,FELONY,3
280281811,2,MISDEMEANOR,2
280281861,4,VIOLATION,1
280281865,5,MISDEMEANOR,2
280286149,1,FELONY,3
280286150,1,MISDEMEANOR,2
280286165,1,FELONY,3
280286166,1,MISDEMEANOR,2
280286167,1,FELONY,3
280286185,2,FELONY,3
280286188,2,MISDEMEANOR,2
280286189,2,MISDEMEANOR,2
280286195,2,VIOLATION,1
280286196,2,MISDEMEANOR,2
280286228,4,MISDEMEANOR,2
280286235,4,FELONY,3
280290032,3,FELONY,3
280290048,1,FELONY,3
280290049,1,MISDEMEANOR,2
280290080,2,VIOLATION,1
280290082,2,MISDEMEANOR,2
280290085,2,FELONY,3
280290086,2,FELONY,3
280290088,2,MISDEMEANOR,2
280290116,4,VIOLATION,1
280290117,4,FELONY,3
280290118,4,VIOLATION,1
280290127,4,FELONY,3
280290128,4,FELONY,3
280290135,5,MISDEMEANOR,2
280292726,3,MISDEMEANOR,2
280292736,3,FELONY,3
280292742,3,FELONY,3
280292754,1,FELONY,3
280292794,2,VIOLATION,1
280292797,2,FELONY,3
280292798,2,FELONY,3
280292811,2,MISDEMEANOR,2
280292824,2,FELONY,3
280292857,5,VIOLATION,1
280296138,1,FELONY,3
280296139,1,FELONY,3
280296141,1,MISDEMEANOR,2
280296149,1,FELONY,3
280296150,1,FELONY,3
280296152,1,MISDEMEANOR,2
280296185,2,MISDEMEANOR,2
280296216,4,MISDEMEANOR,2
280296217,4,FELONY,3
280296218,4,FELONY,3
280298672,1,MISDEMEANOR,2
280298692,2,FELONY,3
280298697,2,FELONY,3
280298698,2,MISDEMEANOR,2
280298700,2,MISDEMEANOR,2
280298708,2,VIOLATION,1
280298729,4,FELONY,3
280298738,4,MISDEMEANOR,2
280298739,4,VIOLATION,1
280299118,3,MISDEMEANOR,2
280299119,3,FELONY,3
280299131,1,MISDEMEANOR,2
280299140,2,MISDEMEANOR,2
280299145,2,MISDEMEANOR,2
280299146,2,MISDEMEANOR,2
280299151,2,VIOLATION,1
280299176,4,MISDEMEANOR,2
280299393,3,MISDEMEANOR,2
280299395,3,FELONY,3
280299411,1,FELONY,3
280299414,1,VIOLATION,1
280299427,2,MISDEMEANOR,2
280299473,5,VIOLATION,1
280299697,3,MISDEMEANOR,2
280299698,3,MISDEMEANOR,2
280299717,1,FELONY,3
280299722,1,MISDEMEANOR,2
280299765,4,FELONY,3
280299772,5,MISDEMEANOR,2
280301331,2,MISDEMEANOR,2
280301361,4,FELONY,3
280301371,4,FELONY,3
280315770,2,MISDEMEANOR,2
280316305,3,FELONY,3
280316323,2,MISDEMEANOR,2
280316324,2,MISDEMEANOR,2
280316732,3,FELONY,3
280316768,4,FELONY,3
280316769,4,VIOLATION,1
280319915,1,FELONY,3
280319919,1,FELONY,3
280319932,2,FELONY,3
280319935,4,FELONY,3
280321177,3,FELONY,3
280321224,4,FELONY,3
280323801,3,FELONY,3
280323819,1,FELONY,3
280323820,1,FELONY,3
280323822,1,VIOLATION,1
280323824,1,MISDEMEANOR,2
280323879,4,VIOLATION,1
280326209,1,MISDEMEANOR,2
280326213,1,FELONY,3
280326215,1,MISDEMEANOR,2
280326238,2,MISDEMEANOR,2
280329399,3,MISDEMEANOR,2
280329412,1,FELONY,3
280329430,2,MISDEMEANOR,2
280329431,2,FELONY,3
280329438,2,MISDEMEANOR,2
280329470,4,FELONY,3
280329471,4,MISDEMEANOR,2
280329472,4,MISDEMEANOR,2
280329473,5,MISDEMEANOR,2
280332244,1,FELONY,3
280332303,4,MISDEMEANOR,2
280332312,4,FELONY,3
280332313,4,VIOLATION,1
280335109,3,VIOLATION,1
280335134,1,MISDEMEANOR,2
280335136,1,FELONY,3
280335154,2,FELONY,3
280335183,4,VIOLATION,1
280335194,4,MISDEMEANOR,2
280335196,5,MISDEMEANOR,2
280338410,4,FELONY,3
280338440,5,FELONY,3
280340710,3,MISDEMEANOR,2
280340711,3,FELONY,3
280340761,2,FELONY,3
280340766,2,FELONY,3
280340773,2,MISDEMEANOR,2
280340801,4,FELONY,3
280340820,4,MISDEMEANOR,2
280343806,3,VIOLATION,1
280343812,3,MISDEMEANOR,2
280343816,3,FELONY,3
280343824,3,MISDEMEANOR,2
280343842,1,MISDEMEANOR,2
280343844,1,MISDEMEANOR,2
280343861,2,MISDEMEANOR,2
280343866,2,FELONY,3
280343867,2,VIOLATION,1
280346821,3,VIOLATION,1
280346827,3,MISDEMEANOR,2
280346857,1,FELONY,3
280346883,2,MISDEMEANOR,2
280346890,2,MISDEMEANOR,2
280346895,2,MISDEMEANOR,2
280346921,4,VIOLATION,1
280346929,4,MISDEMEANOR,2
280346931,4,VIOLATION,1
280346937,5,MISDEMEANOR,2
280346939,5,VIOLATION,1
280349928,1,VIOLATION,1
280349931,1,MISDEMEANOR,2
280349941,1,FELONY,3
280349942,1,FELONY,3
280349966,2,MISDEMEANOR,2
280350011,4,MISDEMEANOR,2
280350020,5,MISDEMEANOR,2
280354185,3,FELONY,3
280354186,3,FELONY,3
280354202,1,MISDEMEANOR,2
280354203,1,FELONY,3
280354205,1,VIOLATION,1
280354227,2,MISDEMEANOR,2
280354228,2,MISDEMEANOR,2
280354232,2,MISDEMEANOR,2
280354233,2,MISDEMEANOR,2
280354280,4,FELONY,3
280354281,4,FELONY,3
280354282,4,FELONY,3
280354288,5,MISDEMEANOR,2
280354294,5,MISDEMEANOR,2
280357387,3,MISDEMEANOR,2
280357388,3,MISDEMEANOR,2
280357403,1,VIOLATION,1
280357404,1,VIOLATION,1
280357406,1,VIOLATION,1
280357418,1,FELONY,3
280357419,1,MISDEMEANOR,2
280357451,2,VIOLATION,1
280357452,2,MISDEMEANOR,2
280357495,4,MISDEMEANOR,2
280357496,4,MISDEMEANOR,2
280357497,4,FELONY,3
280357498,4,MISDEMEANOR,2
280357499,4,MISDEMEANOR,2
280360406,3,FELONY,3
280360410,3,FELONY,3
280360426,1,FELONY,3
280360427,1,FELONY,3
280360468,2,FELONY,3
280360473,2,MISDEMEANOR,2
280360509,4,FELONY,3
280360525,4,FELONY,3
280360526,4,VIOLATION,1
280360532,5,MISDEMEANOR,2
280363614,3,FELONY,3
280363619,3,FELONY,3
280363623,1,MISDEMEANOR,2
280363625,1,MISDEMEANOR,2
280363634,1,FELONY,3
280363635,1,MISDEMEANOR,2
280363649,2,FELONY,3
280363650,2,VIOLATION,1
280363657,2,MISDEMEANOR,2
280363659,2,MISDEMEANOR,2
280363691,4,FELONY,3
280363701,5,MISDEMEANOR,2
280363702,5,MISDEMEANOR,2
280366414,3,FELONY,3
280366415,3,FELONY,3
280366430,1,FELONY,3
280366439,2,FELONY,3
280366443,2,MISDEMEANOR,2
280366980,3,FELONY,3
280366986,1,MISDEMEANOR,2
280366987,1,VIOLATION,1
280366988,1,VIOLATION,1
280366992,1,MISDEMEANOR,2
280367018,2,MISDEMEANOR,2
280367019,2,MISDEMEANOR,2
280367055,4,MISDEMEANOR,2
280367056,4,MISDEMEANOR,2
280367058,4,MISDEMEANOR,2
280367059,4,MISDEMEANOR,2
280367283,1,VIOLATION,1
280367285,1,VIOLATION,1
280367307,2,MISDEMEANOR,2
280367310,2,VIOLATION,1
280367317,2,MISDEMEANOR,2
280367324,2,MISDEMEANOR,2
280367338,4,MISDEMEANOR,2
280367343,4,MISDEMEANOR,2
280367350,4,FELONY,3
280367351,4,VIOLATION,1
280368844,1,FELONY,3
280368845,1,MISDEMEANOR,2
280368846,1,FELONY,3
280368853,1,MISDEMEANOR,2
280368885,2,FELONY,3
280368903,4,VIOLATION,1
280370339,1,VIOLATION,1
280370342,1,MISDEMEANOR,2
280370358,2,MISDEMEANOR,2
280370380,4,FELONY,3
280370381,4,MISDEMEANOR,2
280370382,4,MISDEMEANOR,2
280370476,1,FELONY,3
280370477,1,VIOLATION,1
280385038,3,VIOLATION,1
280385067,2,VIOLATION,1
280385520,3,MISDEMEANOR,2
280390503,3,VIOLATION,1
280390514,1,MISDEMEANOR,2
280390515,1,MISDEMEANOR,2
280392428,3,MISDEMEANOR,2
280392429,3,VIOLATION,1
280392454,2,FELONY,3
280392478,4,MISDEMEANOR,2
280394488,3,MISDEMEANOR,2
280394491,3,VIOLATION,1
280394496,3,MISDEMEANOR,2
280394515,1,MISDEMEANOR,2
280394530,2,FELONY,3
280394531,2,FELONY,3
280394537,2,FELONY,3
280394558,4,FELONY,3
280397226,3,MISDEMEANOR,2
280397228,3,MISDEMEANOR,2
280397229,3,FELONY,3
280397262,2,VIOLATION,1
280397291,4,FELONY,3
280397292,4,MISDEMEANOR,2
280399508,2,MISDEMEANOR,2
280399538,4,VIOLATION,1
280399543,4,FELONY,3
280401664,1,MISDEMEANOR,2
280401674,2,FELONY,3
280404266,3,FELONY,3
280404267,3,VIOLATION,1
280404269,3,MISDEMEANOR,2
280404285,1,MISDEMEANOR,2
280404288,1,MISDEMEANOR,2
280404289,1,MISDEMEANOR,2
280404319,2,MISDEMEANOR,2
280404322,2,VIOLATION,1
280404327,2,FELONY,3
280404328,2,MISDEMEANOR,2
280404370,4,MISDEMEANOR,2
280404375,5,FELONY,3
280406855,3,VIOLATION,1
280406857,3,MISDEMEANOR,2
280406873,1,MISDEMEANOR,2
280406874,1,MISDEMEANOR,2
280406888,2,FELONY,3
280406889,2,FELONY,3
280406893,2,MISDEMEANOR,2
280406908,4,VIOLATION,1
280408832,3,MISDEMEANOR,2
280408838,3,FELONY,3
280408849,1,MISDEMEANOR,2
280408850,1,FELONY,3
280408855,1,MISDEMEANOR,2
280408857,1,FELONY,3
280408862,1,MISDEMEANOR,2
280408879,2,FELONY,3
280408885,2,MISDEMEANOR,2
280408907,4,MISDEMEANOR,2
280408925,5,MISDEMEANOR,2
280411014,3,VIOLATION,1
280411016,3,FELONY,3
280411025,3,MISDEMEANOR,2
280411033,3,FELONY,3
280411048,1,MISDEMEANOR,2
280411055,1,FELONY,3
280411072,2,FELONY,3
280411073,2,MISDEMEANOR,2
280411082,2,MISDEMEANOR,2
280411084,2,MISDEMEANOR,2
280411119,4,MISDEMEANOR,2
280414810,3,MISDEMEANOR,2
280414823,1,VIOLATION,1
280414829,1,FELONY,3
280414845,2,VIOLATION,1
280414852,2,VIOLATION,1
280414853,2,MISDEMEANOR,2
280414854,2,MISDEMEANOR,2
280414867,2,FELONY,3
280414868,2,VIOLATION,1
280414875,2,MISDEMEANOR,2
280414876,2,MISDEMEANOR,2
280414904,4,MISDEMEANOR,2
280418628,3,MISDEMEANOR,2
280418659,1,FELONY,3
280418673,2,FELONY,3
280418677,2,MISDEMEANOR,2
280418709,4,FELONY,3
280418720,4,FELONY,3
280421774,1,FELONY,3
280421781,1,FELONY,3
280421801,2,MISDEMEANOR,2
280421802,2,FELONY,3
280424929,3,FELONY,3
280424933,3,FELONY,3
280424946,1,FELONY,3
280424950,1,MISDEMEANOR,2
280424961,1,FELONY,3
280424963,1,MISDEMEANOR,2
280424999,2,MISDEMEANOR,2
280425036,5,VIOLATION,1
280427085,3,FELONY,3
280427100,1,FELONY,3
280427110,1,FELONY,3
280427111,1,MISDEMEANOR,2
280427112,1,FELONY,3
280427135,2,FELONY,3
280427136,2,MISDEMEANOR,2
280427146,2,FELONY,3
280427147,2,FELONY,3
280427173,4,FELONY,3
280427174,4,FELONY,3
280427189,4,MISDEMEANOR,2
280429055,3,FELONY,3
280429056,3,MISDEMEANOR,2
280429078,1,MISDEMEANOR,2
280429082,1,FELONY,3
280429099,2,FELONY,3
280429462,3,VIOLATION,1
280429463,3,VIOLATION,1
280429476,3,MISDEMEANOR,2
280429494,1,VIOLATION,1
280429509,2,MISDEMEANOR,2
280429510,2,MISDEMEANOR,2
280429515,2,MISDEMEANOR,2
280429516,2,MISDEMEANOR,2
280429517,2,MISDEMEANOR,2
280429759,4,FELONY,3
280429952,1,VIOLATION,1
280429953,1,MISDEMEANOR,2
280429966,2,VIOLATION,1
280429967,2,FELONY,3
280431291,1,VIOLATION,1
280431293,1,FELONY,3
280431294,1,VIOLATION,1
280431295,1,FELONY,3
280431299,2,MISDEMEANOR,2
280431300,2,MISDEMEANOR,2
280431316,4,FELONY,3
280431322,4,MISDEMEANOR,2
280431330,5,VIOLATION,1
280437739,4,FELONY,3
280438107,2,MISDEMEANOR,2
280438301,3,FELONY,3
280438317,2,FELONY,3
280438319,2,VIOLATION,1
280441045,3,FELONY,3
280441049,1,MISDEMEANOR,2
280441765,4,MISDEMEANOR,2
280443663,2,VIOLATION,1
280446434,3,MISDEMEANOR,2
280446435,3,MISDEMEANOR,2
280446440,3,MISDEMEANOR,2
280446457,1,VIOLATION,1
280446460,1,MISDEMEANOR,2
280448512,3,MISDEMEANOR,2
280448516,3,MISDEMEANOR,2
280448529,1,FELONY,3
280448530,1,MISDEMEANOR,2
280448573,4,MISDEMEANOR,2
280448575,5,MISDEMEANOR,2
280450181,3,MISDEMEANOR,2
280450191,3,FELONY,3
280450198,1,MISDEMEANOR,2
280450199,1,FELONY,3
280450206,1,VIOLATION,1
280450223,2,MISDEMEANOR,2
280450230,2,MISDEMEANOR,2
280450248,4,MISDEMEANOR,2
280451903,3,MISDEMEANOR,2
280451922,1,MISDEMEANOR,2
280451951,4,MISDEMEANOR,2
280451959,4,MISDEMEANOR,2
280453871,1,MISDEMEANOR,2
280453910,4,MISDEMEANOR,2
280453915,5,FELONY,3
280456044,3,MISDEMEANOR,2
280456045,3,FELONY,3
280456046,3,FELONY,3
280456061,1,FELONY,3
280456064,1,MISDEMEANOR,2
280456065,1,FELONY,3
280456100,4,FELONY,3
280456104,4,VIOLATION,1
280458745,3,MISDEMEANOR,2
280458759,1,MISDEMEANOR,2
280458761,1,MISDEMEANOR,2
280458786,2,FELONY,3
280458811,4,FELONY,3
280461232,3,MISDEMEANOR,2
280461252,3,MISDEMEANOR,2
280461257,1,FELONY,3
280461330,4,MISDEMEANOR,2
280463588,3,FELONY,3
280463596,3,MISDEMEANOR,2
280463600,3,FELONY,3
280463603,1,VIOLATION,1
280463616,1,MISDEMEANOR,2
280463637,2,VIOLATION,1
280466888,1,MISDEMEANOR,2
280466922,2,MISDEMEANOR,2
280466951,4,MISDEMEANOR,2
280466961,4,VIOLATION,1
280468592,3,MISDEMEANOR,2
280468623,1,MISDEMEANOR,2
280468647,2,FELONY,3
280468651,2,MISDEMEANOR,2
280468652,2,MISDEMEANOR,2
280468679,4,VIOLATION,1
280468680,4,MISDEMEANOR,2
280468685,4,FELONY,3
280468687,4,MISDEMEANOR,2
280470143,1,VIOLATION,1
280470144,1,FELONY,3
280470147,1,FELONY,3
280470189,4,VIOLATION,1
280470203,5,FELONY,3
280470204,5,FELONY,3
280471780,3,FELONY,3
280471782,3,VIOLATION,1
280471828,2,FELONY,3
280471858,4,VIOLATION,1
280471871,4,FELONY,3
280471873,5,FELONY,3
280473484,3,FELONY,3
280473502,1,MISDEMEANOR,2
280473527,2,MISDEMEANOR,2
280473535,2,MISDEMEANOR,2
280473536,2,MISDEMEANOR,2
280473546,4,MISDEMEANOR,2
280473572,4,VIOLATION,1
280473573,4,FELONY,3
280473580,5,FELONY,3
280473767,3,FELONY,3
280473774,1,MISDEMEANOR,2
280473779,1,MISDEMEANOR,2
280473799,2,MISDEMEANOR,2
280473808,2,MISDEMEANOR,2
280473833,4,FELONY,3
280473834,4,MISDEMEANOR,2
280473835,4,MISDEMEANOR,2
280473839,5,MISDEMEANOR,2
280474527,3,VIOLATION,1
280474540,1,FELONY,3
280474552,2,MISDEMEANOR,2
280474555,2,MISDEMEANOR,2
280474580,4,FELONY,3
280474581,4,FELONY,3
280475907,3,MISDEMEANOR,2
280475913,3,MISDEMEANOR,2
280475944,2,VIOLATION,1
280475946,2,MISDEMEANOR,2
280481414,3,VIOLATION,1
280481432,1,MISDEMEANOR,2
280481437,2,VIOLATION,1
280481438,2,VIOLATION,1
280481457,4,FELONY,3
280481801,1,MISDEMEANOR,2
280481809,2,MISDEMEANOR,2
280481831,4,MISDEMEANOR,2
280481938,1,FELONY,3
280481949,2,MISDEMEANOR,2
280481958,4,FELONY,3
280481960,4,FELONY,3
280481961,4,FELONY,3
280483813,2,MISDEMEANOR,2
280483828,4,MISDEMEANOR,2
280484386,2,MISDEMEANOR,2
280486243,1,FELONY,3
280486259,2,MISDEMEANOR,2
280486260,2,MISDEMEANOR,2
280486261,2,MISDEMEANOR,2
280486262,2,FELONY,3
280488324,2,MISDEMEANOR,2
280488354,5,MISDEMEANOR,2
280488356,5,VIOLATION,1
280490452,2,MISDEMEANOR,2
280490456,2,MISDEMEANOR,2
280492144,3,MISDEMEANOR,2
280492161,1,MISDEMEANOR,2
280492162,1,MISDEMEANOR,2
280492189,4,MISDEMEANOR,2
280492202,4,MISDEMEANOR,2
280493683,2,FELONY,3
280493690,2,FELONY,3
280493704,4,MISDEMEANOR,2
280493716,4,VIOLATION,1
280493717,4,FELONY,3
280493720,5,FELONY,3
280495251,3,MISDEMEANOR,2
280495253,3,VIOLATION,1
280495258,3,MISDEMEANOR,2
280495272,1,MISDEMEANOR,2
280495314,5,MISDEMEANOR,2
280497294,3,MISDEMEANOR,2
280497300,3,MISDEMEANOR,2
280497307,1,FELONY,3
280497319,2,MISDEMEANOR,2
280497323,2,MISDEMEANOR,2
280497342,2,VIOLATION,1
280497358,4,VIOLATION,1
280497359,4,FELONY,3
280499915,3,VIOLATION,1
280499926,1,FELONY,3
280499951,2,MISDEMEANOR,2
280499959,2,FELONY,3
280499960,2,MISDEMEANOR,2
280499961,2,MISDEMEANOR,2
280499980,4,MISDEMEANOR,2
280499985,4,MISDEMEANOR,2
280499986,4,FELONY,3
280502339,3,FELONY,3
280502340,3,FELONY,3
280502390,2,MISDEMEANOR,2
280502391,2,MISDEMEANOR,2
280502397,2,FELONY,3
280502416,4,FELONY,3
280502420,4,MISDEMEANOR,2
280504405,3,MISDEMEANOR,2
280504410,3,FELONY,3
280504431,1,FELONY,3
280504434,1,MISDEMEANOR,2
280504435,1,VIOLATION,1
280504453,2,FELONY,3
280504469,2,MISDEMEANOR,2
280504488,4,VIOLATION,1
280504490,4,FELONY,3
280504502,4,MISDEMEANOR,2
280504505,4,MISDEMEANOR,2
280504512,5,MISDEMEANOR,2
280507049,3,FELONY,3
280507068,1,MISDEMEANOR,2
280507076,1,MISDEMEANOR,2
280507079,1,FELONY,3
280507093,2,MISDEMEANOR,2
280507100,2,FELONY,3
280507131,4,FELONY,3
280507133,5,VIOLATION,1
280508938,1,MISDEMEANOR,2
280508940,1,MISDEMEANOR,2
280508941,1,MISDEMEANOR,2
280508960,2,FELONY,3
280508961,2,VIOLATION,1
280508973,2,MISDEMEANOR,2
280509008,4,MISDEMEANOR,2
